brand,scr_path,pred_brand,manipulation
Amazon,apwg451514/2021-10/2021-10-09/2021-10-09-175324.png,,0
Square,apwg451514/2021-10/2021-10-25/2021-10-25-179281.png,,Division
Facebook,apwg451514/2021-10/2021-10-05/2021-10-05-180134.png,,0
Amazon,apwg451514/2021-10/2021-10-05/2021-10-05-180448.png,,0
Raiffeisen Bank S.A,apwg451514/2021-10/2021-10-15/2021-10-15-212814.png,,0
Facebook,apwg451514/2021-10/2021-10-06/2021-10-06-226366.png,,0
Facebook,apwg451514/2021-10/2021-10-06/2021-10-06-227328.png,,0
ING,apwg451514/2021-11/2021-11-28/2021-11-28-9571.png,,0
ING,apwg451514/2021-11/2021-11-28/2021-11-28-28194.png,,0
AOL,apwg451514/2021-11/2021-11-27/2021-11-27-45423.png,,Color
Grupo Santander,apwg451514/2021-11/2021-11-16/2021-11-16-82433.png,,0
Grupo Santander,apwg451514/2021-11/2021-11-16/2021-11-16-82611.png,,0
Grupo Santander,apwg451514/2021-11/2021-11-16/2021-11-16-85074.png,,0
Outlook,apwg451514/2021-11/2021-11-16/2021-11-16-85644.png,,0
DHL,apwg451514/2021-11/2021-11-03/2021-11-03-87665.png,,0
Square,apwg451514/2021-11/2021-11-10/2021-11-10-103832.png,,Division
ING,apwg451514/2021-11/2021-11-25/2021-11-25-107318.png,,0
Grupo Santander,apwg451514/2021-11/2021-11-01/2021-11-01-111685.png,,0
Facebook,apwg451514/2021-11/2021-11-12/2021-11-12-137267.png,,0
Grupo Santander,apwg451514/2021-11/2021-11-12/2021-11-12-140590.png,,0
Wells Fargo & Company,apwg451514/2021-11/2021-11-12/2021-11-12-140888.png,,0
Wells Fargo & Company,apwg451514/2021-11/2021-11-12/2021-11-12-140920.png,,0
CaixaBank,apwg451514/2021-11/2021-11-26/2021-11-26-145925.png,,0
Grupo Santander,apwg451514/2021-11/2021-11-13/2021-11-13-150761.png,,0
Grupo Santander,apwg451514/2021-11/2021-11-14/2021-11-14-151015.png,,0
Raiffeisen Bank S.A,apwg451514/2021-11/2021-11-14/2021-11-14-151584.png,,0
Raiffeisen Bank S.A,apwg451514/2021-11/2021-11-14/2021-11-14-152278.png,,0
Raiffeisen Bank S.A,apwg451514/2021-11/2021-11-14/2021-11-14-152392.png,,0
Banco do Brasil S.A,apwg451514/2021-11/2021-11-09/2021-11-09-158821.png,,Popup
Raiffeisen Bank S.A,apwg451514/2021-11/2021-11-11/2021-11-11-175955.png,,0
Raiffeisen Bank S.A,apwg451514/2021-11/2021-11-11/2021-11-11-176640.png,,0
Rabobank Nederland,apwg451514/2021-11/2021-11-11/2021-11-11-176915.png,,Division
Grupo Santander,apwg451514/2021-11/2021-11-11/2021-11-11-178163.png,,0
Raiffeisen Bank S.A,apwg451514/2021-11/2021-11-11/2021-11-11-178667.png,,0
Rabobank Nederland,apwg451514/2021-11/2021-11-11/2021-11-11-180125.png,,Division
Grupo Santander,apwg451514/2021-11/2021-11-15/2021-11-15-182853.png,,0
Grupo Santander,apwg451514/2021-11/2021-11-15/2021-11-15-184999.png,,0
Grupo Santander,apwg451514/2021-11/2021-11-15/2021-11-15-185001.png,,0
Raiffeisen Bank S.A,apwg451514/2021-11/2021-11-15/2021-11-15-186077.png,,0
Grupo Santander,apwg451514/2021-11/2021-11-15/2021-11-15-186722.png,,0
timeweb,apwg451514/2021-11/2021-11-15/2021-11-15-187329.png,,Color
Raiffeisen Bank S.A,apwg451514/2021-11/2021-11-15/2021-11-15-187602.png,,0
Raiffeisen Bank S.A,apwg451514/2021-11/2021-11-15/2021-11-15-187679.png,,0
DHL,apwg451514/2021-12/2021-12-09/2021-12-09-1662.png,,0
AOL,apwg451514/2021-12/2021-12-15/2021-12-15-6417.png,,Background
ING,apwg451514/2021-12/2021-12-04/2021-12-04-9946.png,,0
ING,apwg451514/2021-12/2021-12-03/2021-12-03-28482.png,,0
Netflix,apwg451514/2021-12/2021-12-20/2021-12-20-35753.png,,Background
Wells Fargo & Company,apwg451514/2021-12/2021-12-19/2021-12-19-36497.png,,0
ING,apwg451514/2021-12/2021-12-01/2021-12-01-57126.png,,0
Chase Personal Banking,apwg451514/2021-12/2021-12-21/2021-12-21-62913.png,,Background
Netflix,apwg451514/2021-12/2021-12-27/2021-12-27-88264.png,,Background
Chase Personal Banking,apwg451514/2021-12/2021-12-16/2021-12-16-90075.png,,Background
Facebook,apwg451514/2022-01/2022-01-24/2022-01-24-2749.png,,0
Instagram,apwg451514/2022-01/2022-01-24/2022-01-24-2998.png,,0
Rakuten,apwg451514/2022-01/2022-01-13/2022-01-13-7974.png,,0
AT&T,apwg451514/2022-01/2022-01-05/2022-01-05-8142.png,,Combination
Wells Fargo & Company,apwg451514/2022-01/2022-01-27/2022-01-27-11121.png,,0
Adobe,apwg451514/2022-01/2022-01-27/2022-01-27-12634.png,,0
Netflix,apwg451514/2022-01/2022-01-31/2022-01-31-13989.png,,Background
Facebook,apwg451514/2022-01/2022-01-22/2022-01-22-16806.png,,Combination
Wells Fargo & Company,apwg451514/2022-01/2022-01-09/2022-01-09-17233.png,,0
Facebook,apwg451514/2022-01/2022-01-02/2022-01-02-17571.png,,0
Facebook,apwg451514/2022-01/2022-01-25/2022-01-25-21859.png,,0
Rakuten,apwg451514/2022-01/2022-01-12/2022-01-12-25158.png,,0
Facebook,apwg451514/2022-01/2022-01-29/2022-01-29-29996.png,,0
AOL,apwg451514/2022-01/2022-01-19/2022-01-19-32654.png,,Background
Facebook,apwg451514/2022-01/2022-01-21/2022-01-21-35470.png,,0
Facebook,apwg451514/2022-01/2022-01-21/2022-01-21-35652.png,,0
Wells Fargo & Company,apwg451514/2022-02/2022-02-02/2022-02-02-575.png,,0
IRS,apwg451514/2022-02/2022-02-16/2022-02-16-3640.png,,Combination
Facebook,apwg451514/2022-02/2022-02-27/2022-02-27-9585.png,,Combination
Wells Fargo & Company,apwg451514/2022-02/2022-02-05/2022-02-05-9895.png,,0
IRS,apwg451514/2022-02/2022-02-04/2022-02-04-11174.png,,0
Square,apwg451514/2022-02/2022-02-04/2022-02-04-11610.png,,Division
Facebook,apwg451514/2022-02/2022-02-26/2022-02-26-14667.png,,0
Facebook,apwg451514/2022-02/2022-02-08/2022-02-08-15302.png,,0
capital_one,apwg451514/2022-02/2022-02-28/2022-02-28-16781.png,,0
Facebook,apwg451514/2022-02/2022-02-28/2022-02-28-17011.png,,0
Grupo Santander,apwg451514/2022-02/2022-02-28/2022-02-28-17869.png,,0
Facebook,apwg451514/2022-02/2022-02-28/2022-02-28-18485.png,,0
Instagram,apwg451514/2022-02/2022-02-09/2022-02-09-20765.png,,Location
Facebook,apwg451514/2022-02/2022-02-18/2022-02-18-22693.png,,0
Instagram,apwg451514/2022-02/2022-02-18/2022-02-18-23550.png,,Background
capital_one,apwg451514/2022-02/2022-02-25/2022-02-25-25601.png,,0
Facebook,apwg451514/2022-02/2022-02-25/2022-02-25-25604.png,,0
Etisalat,apwg451514/2022-02/2022-02-01/2022-02-01-26568.png,,0
WeTransfer,apwg451514/2022-02/2022-02-10/2022-02-10-27651.png,,0
Wells Fargo & Company,apwg451514/2022-02/2022-02-10/2022-02-10-28366.png,,0
Facebook,apwg451514/2022-02/2022-02-22/2022-02-22-30974.png,,0
Facebook,apwg451514/2022-02/2022-02-20/2022-02-20-33028.png,,Combination
Netflix,apwg451514/2022-02/2022-02-03/2022-02-03-35097.png,,Background
Facebook,apwg451514/2022-02/2022-02-06/2022-02-06-37770.png,,0
Facebook,apwg451514/2022-02/2022-02-06/2022-02-06-38317.png,,Color
Facebook,apwg451514/2022-02/2022-02-12/2022-02-12-39226.png,,0
Facebook,apwg451514/2022-03/2022-03-21/2022-03-21-11180.png,,0
Square,apwg451514/2022-03/2022-03-21/2022-03-21-12275.png,,Division
Facebook,apwg451514/2022-03/2022-03-14/2022-03-14-21866.png,,Combination
Instagram,apwg451514/2022-03/2022-03-11/2022-03-11-25948.png,,Location
capital_one,apwg451514/2022-03/2022-03-07/2022-03-07-55661.png,,0
Facebook,apwg451514/2022-03/2022-03-10/2022-03-10-58730.png,,0
Instagram,apwg451514/2022-03/2022-03-10/2022-03-10-59227.png,,Font
Facebook,apwg451514/2022-03/2022-03-10/2022-03-10-59670.png,,0
capital_one,apwg451514/2022-03/2022-03-08/2022-03-08-74249.png,,0
Square,apwg451514/2022-03/2022-03-03/2022-03-03-76419.png,,Division
Facebook,apwg451514/2022-03/2022-03-03/2022-03-03-77125.png,,0
Facebook,apwg451514/2022-03/2022-03-17/2022-03-17-78198.png,,0
Facebook,apwg451514/2022-03/2022-03-01/2022-03-01-79063.png,,0
Facebook,apwg451514/2022-03/2022-03-27/2022-03-27-82991.png,,0
Instagram,apwg451514/2022-03/2022-03-16/2022-03-16-87866.png,,Location
Instagram,apwg451514/2022-03/2022-03-09/2022-03-09-89568.png,,Location
Facebook,apwg451514/2022-04/2022-04-17/2022-04-17-10229.png,,Combination
Sparkasse Bank,apwg451514/2022-04/2022-04-17/2022-04-17-19885.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-17/2022-04-17-24931.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-17/2022-04-17-30221.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-17/2022-04-17-33096.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-17/2022-04-17-34126.png,,0
Facebook,apwg451514/2022-04/2022-04-17/2022-04-17-39784.png,,Combination
Sparkasse Bank,apwg451514/2022-04/2022-04-17/2022-04-17-46423.png,,0
Instagram,apwg451514/2022-04/2022-04-01/2022-04-01-76309.png,,Location
Alibaba,apwg451514/2022-04/2022-04-01/2022-04-01-77148.png,,Background
DHL,apwg451514/2022-04/2022-04-01/2022-04-01-78554.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-16/2022-04-16-98268.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-16/2022-04-16-105744.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-16/2022-04-16-106363.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-16/2022-04-16-129119.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-16/2022-04-16-134307.png,,0
Facebook,apwg451514/2022-04/2022-04-16/2022-04-16-136442.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-28/2022-04-28-146159.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-12/2022-04-12-160928.png,,0
Facebook,apwg451514/2022-04/2022-04-12/2022-04-12-163699.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-12/2022-04-12-164803.png,,0
Facebook,apwg451514/2022-04/2022-04-02/2022-04-02-171185.png,,Color
Facebook,apwg451514/2022-04/2022-04-02/2022-04-02-171806.png,,0
Instagram,apwg451514/2022-04/2022-04-02/2022-04-02-172136.png,,Location
Facebook,apwg451514/2022-04/2022-04-08/2022-04-08-173037.png,,0
Facebook,apwg451514/2022-04/2022-04-04/2022-04-04-179276.png,,0
Facebook,apwg451514/2022-04/2022-04-04/2022-04-04-181326.png,,0
Facebook,apwg451514/2022-04/2022-04-04/2022-04-04-183245.png,,Combination
Sparkasse Bank,apwg451514/2022-04/2022-04-19/2022-04-19-192870.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-19/2022-04-19-215335.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-19/2022-04-19-216871.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-19/2022-04-19-221404.png,,0
capital_one,apwg451514/2022-04/2022-04-19/2022-04-19-236118.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-19/2022-04-19-236463.png,,0
Facebook,apwg451514/2022-04/2022-04-19/2022-04-19-237629.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-26/2022-04-26-260827.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-26/2022-04-26-272986.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-26/2022-04-26-292195.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-25/2022-04-25-314410.png,,0
Facebook,apwg451514/2022-04/2022-04-25/2022-04-25-315680.png,,Combination
Sparkasse Bank,apwg451514/2022-04/2022-04-25/2022-04-25-325168.png,,0
Facebook,apwg451514/2022-04/2022-04-29/2022-04-29-327859.png,,Combination
Facebook,apwg451514/2022-04/2022-04-29/2022-04-29-329992.png,,Combination
walmart,apwg451514/2022-04/2022-04-29/2022-04-29-331371.png,,Division
Sparkasse Bank,apwg451514/2022-04/2022-04-14/2022-04-14-338327.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-14/2022-04-14-360110.png,,0
AOL,apwg451514/2022-04/2022-04-11/2022-04-11-374851.png,,Color
Facebook,apwg451514/2022-04/2022-04-21/2022-04-21-383223.png,,Combination
Sparkasse Bank,apwg451514/2022-04/2022-04-18/2022-04-18-391602.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-18/2022-04-18-395210.png,,0
Facebook,apwg451514/2022-04/2022-04-18/2022-04-18-397353.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-18/2022-04-18-414130.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-18/2022-04-18-416555.png,,0
AT&T,apwg451514/2022-04/2022-04-18/2022-04-18-428491.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-18/2022-04-18-430792.png,,0
Square,apwg451514/2022-04/2022-04-06/2022-04-06-441692.png,,Division
Facebook,apwg451514/2022-04/2022-04-06/2022-04-06-443353.png,,Combination
Square,apwg451514/2022-04/2022-04-06/2022-04-06-443536.png,,Division
Facebook,apwg451514/2022-04/2022-04-30/2022-04-30-444905.png,,TextAsLogo
Facebook,apwg451514/2022-04/2022-04-30/2022-04-30-446704.png,,Deletion
Facebook,apwg451514/2022-04/2022-04-30/2022-04-30-447606.png,,Deletion
Facebook,apwg451514/2022-04/2022-04-30/2022-04-30-447935.png,,Deletion
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-449637.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-450564.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-454452.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-456169.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-456577.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-457606.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-461290.png,,Division
Sparkasse Bank,apwg451514/2022-04/2022-04-27/2022-04-27-461385.png,,0
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-464195.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-464441.png,,Division
Facebook,apwg451514/2022-04/2022-04-27/2022-04-27-466480.png,,0
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-467292.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-468111.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-470135.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-471946.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-472819.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-473130.png,,Division
Sparkasse Bank,apwg451514/2022-04/2022-04-27/2022-04-27-473344.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-27/2022-04-27-473676.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-27/2022-04-27-476202.png,,0
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-479067.png,,Division
Sparkasse Bank,apwg451514/2022-04/2022-04-27/2022-04-27-479235.png,,0
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-482564.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-482576.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-484232.png,,Division
SMBC,apwg451514/2022-04/2022-04-27/2022-04-27-484884.png,,0
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-488402.png,,Division
Sparkasse Bank,apwg451514/2022-04/2022-04-27/2022-04-27-488840.png,,0
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-488896.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-490399.png,,Division
walmart,apwg451514/2022-04/2022-04-27/2022-04-27-494888.png,,Division
Sparkasse Bank,apwg451514/2022-04/2022-04-15/2022-04-15-502693.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-15/2022-04-15-530499.png,,0
Sparkasse Bank,apwg451514/2022-04/2022-04-13/2022-04-13-555623.png,,0
Facebook,apwg451514/2022-04/2022-04-22/2022-04-22-584828.png,,0
DHL,apwg451514/2022-05/2022-05-28/2022-05-28-2687.png,,0
Facebook,apwg451514/2022-05/2022-05-28/2022-05-28-5539.png,,Combination
Naver,apwg451514/2022-05/2022-05-03/2022-05-03-13793.png,,Deletion
International Card Services B.V,apwg451514/2022-05/2022-05-03/2022-05-03-15989.png,,0
Naver,apwg451514/2022-05/2022-05-03/2022-05-03-18098.png,,Deletion
Facebook,apwg451514/2022-05/2022-05-08/2022-05-08-21074.png,,Ratio or Scale
Facebook,apwg451514/2022-05/2022-05-08/2022-05-08-21984.png,,Ratio or Scale
Facebook,apwg451514/2022-05/2022-05-08/2022-05-08-26134.png,,Ratio or Scale
capital_one,apwg451514/2022-05/2022-05-08/2022-05-08-27894.png,,0
la_banque_postale,apwg451514/2022-05/2022-05-08/2022-05-08-28879.png,,0
Facebook,apwg451514/2022-05/2022-05-08/2022-05-08-28988.png,,Ratio or Scale
Adobe,apwg451514/2022-05/2022-05-04/2022-05-04-33564.png,,0
Facebook,apwg451514/2022-05/2022-05-05/2022-05-05-45542.png,,0
Facebook,apwg451514/2022-05/2022-05-05/2022-05-05-48511.png,,0
Facebook,apwg451514/2022-05/2022-05-22/2022-05-22-49412.png,,0
Rakuten,apwg451514/2022-05/2022-05-19/2022-05-19-58653.png,,0
Facebook,apwg451514/2022-05/2022-05-16/2022-05-16-60709.png,,0
Square,apwg451514/2022-05/2022-05-01/2022-05-01-63940.png,,Division
Wells Fargo & Company,apwg451514/2022-05/2022-05-01/2022-05-01-64287.png,,0
Facebook,apwg451514/2022-05/2022-05-10/2022-05-10-72394.png,,0
ING,apwg451514/2022-05/2022-05-10/2022-05-10-74179.png,,0
Facebook,apwg451514/2022-05/2022-05-20/2022-05-20-80216.png,,Combination
Instagram,apwg451514/2022-05/2022-05-20/2022-05-20-82163.png,,Location
Facebook,apwg451514/2022-05/2022-05-02/2022-05-02-84089.png,,0
Apple,apwg451514/2022-05/2022-05-21/2022-05-21-86127.png,,0
Facebook,apwg451514/2022-05/2022-05-26/2022-05-26-88485.png,,0
Facebook,apwg451514/2022-05/2022-05-09/2022-05-09-90111.png,,0
Facebook,apwg451514/2022-05/2022-05-31/2022-05-31-104007.png,,Deletion
Facebook,apwg451514/2022-05/2022-05-31/2022-05-31-105213.png,,Deletion
Chase Personal Banking,apwg451514/2022-05/2022-05-31/2022-05-31-107146.png,,Background
capital_one,apwg451514/2022-05/2022-05-31/2022-05-31-107325.png,,0
Facebook,apwg451514/2022-05/2022-05-31/2022-05-31-108187.png,,Deletion
Facebook,apwg451514/2022-05/2022-05-31/2022-05-31-109669.png,,Deletion
Wells Fargo & Company,apwg451514/2022-05/2022-05-14/2022-05-14-112098.png,,0
Facebook,apwg451514/2022-05/2022-05-25/2022-05-25-115679.png,,0
Facebook,apwg451514/2022-05/2022-05-29/2022-05-29-118727.png,,0
Facebook,apwg451514/2022-05/2022-05-29/2022-05-29-119659.png,,0
Sparkasse Bank,apwg451514/2022-05/2022-05-29/2022-05-29-122848.png,,0
Facebook,apwg451514/2022-05/2022-05-29/2022-05-29-127461.png,,0
Instagram,apwg451514/2022-05/2022-05-29/2022-05-29-127872.png,,Deletion
Facebook,apwg451514/2022-05/2022-05-29/2022-05-29-132282.png,,0
Facebook,apwg451514/2022-05/2022-05-12/2022-05-12-136473.png,,Combination
Facebook,apwg451514/2022-05/2022-05-11/2022-05-11-157319.png,,Ratio or Scale
Facebook,apwg451514/2022-05/2022-05-11/2022-05-11-171920.png,,Ratio or Scale
Facebook,apwg451514/2022-05/2022-05-11/2022-05-11-178011.png,,0
Facebook,apwg451514/2022-05/2022-05-11/2022-05-11-193832.png,,Ratio or Scale
Chase Personal Banking,apwg451514/2022-05/2022-05-30/2022-05-30-214044.png,,Background
ING,apwg451514/2022-05/2022-05-30/2022-05-30-214244.png,,0
capital_one,apwg451514/2022-05/2022-05-30/2022-05-30-216384.png,,0
Facebook,apwg451514/2022-05/2022-05-18/2022-05-18-217439.png,,Color
Apple,apwg451514/2022-05/2022-05-18/2022-05-18-217771.png,,0
Facebook,apwg451514/2022-05/2022-05-15/2022-05-15-219923.png,,0
capital_one,apwg451514/2022-06/2022-06-20/2022-06-20-8234.png,,0
capital_one,apwg451514/2022-06/2022-06-20/2022-06-20-8390.png,,0
capital_one,apwg451514/2022-06/2022-06-20/2022-06-20-9935.png,,0
Facebook,apwg451514/2022-06/2022-06-22/2022-06-22-154958.png,,0
Facebook,apwg451514/2022-06/2022-06-24/2022-06-24-176526.png,,0
Facebook,apwg451514/2022-06/2022-06-11/2022-06-11-219833.png,,0
Facebook,apwg451514/2022-06/2022-06-11/2022-06-11-223449.png,,0
Facebook,apwg451514/2022-06/2022-06-11/2022-06-11-226950.png,,0
capital_one,apwg451514/2022-06/2022-06-15/2022-06-15-292365.png,,0
Facebook,apwg451514/2022-06/2022-06-15/2022-06-15-293230.png,,0
capital_one,apwg451514/2022-06/2022-06-15/2022-06-15-294253.png,,0
Sparkasse Bank,apwg451514/2022-06/2022-06-10/2022-06-10-295138.png,,0
Facebook,apwg451514/2022-06/2022-06-10/2022-06-10-299390.png,,Color
Facebook,apwg451514/2022-06/2022-06-10/2022-06-10-304971.png,,Color
Facebook,apwg451514/2022-06/2022-06-10/2022-06-10-310075.png,,Combination
Facebook,apwg451514/2022-06/2022-06-10/2022-06-10-310551.png,,Color
capital_one,apwg451514/2022-06/2022-06-21/2022-06-21-324601.png,,0
capital_one,apwg451514/2022-06/2022-06-27/2022-06-27-347807.png,,0
Instagram,apwg451514/2022-06/2022-06-17/2022-06-17-393964.png,,Background
Outlook,apwg451514/2022-06/2022-06-17/2022-06-17-393979.png,,0
ING,apwg451514/2022-06/2022-06-03/2022-06-03-467401.png,,0
Outlook,apwg451514/2022-06/2022-06-16/2022-06-16-468482.png,,0
Facebook,apwg451514/2022-06/2022-06-16/2022-06-16-468753.png,,0
Sparkasse Bank,apwg451514/2022-06/2022-06-14/2022-06-14-474118.png,,0
Facebook,apwg451514/2022-06/2022-06-14/2022-06-14-480145.png,,0
Sparkasse Bank,apwg451514/2022-06/2022-06-13/2022-06-13-482291.png,,0
Facebook,apwg451514/2022-06/2022-06-13/2022-06-13-490967.png,,0
Instagram,apwg451514/2022-06/2022-06-28/2022-06-28-536951.png,,Background
Facebook,apwg451514/2022-06/2022-06-07/2022-06-07-552688.png,,0
Facebook,apwg451514/2022-06/2022-06-09/2022-06-09-556512.png,,Color
Sparkasse Bank,apwg451514/2022-06/2022-06-09/2022-06-09-558983.png,,0
Sparkasse Bank,apwg451514/2022-06/2022-06-09/2022-06-09-562459.png,,0
Sparkasse Bank,apwg451514/2022-06/2022-06-12/2022-06-12-584325.png,,0
Facebook,apwg451514/2022-06/2022-06-12/2022-06-12-591199.png,,Color
capital_one,apwg451514/2022-06/2022-06-06/2022-06-06-593269.png,,0
Sparkasse Bank,apwg451514/2022-06/2022-06-06/2022-06-06-594002.png,,0
Facebook,apwg451514/2022-06/2022-06-05/2022-06-05-652777.png,,Combination
Facebook,apwg451514/2022-06/2022-06-05/2022-06-05-653047.png,,Background
Facebook,apwg451514/2022-06/2022-06-08/2022-06-08-666300.png,,Color
Instagram,apwg451514/2022-06/2022-06-08/2022-06-08-668331.png,,Location
Facebook,apwg451514/2022-07/2022-07-13/2022-07-13-579.png,,Color
Facebook,apwg451514/2022-07/2022-07-15/2022-07-15-4405.png,,0
Facebook,apwg451514/2022-07/2022-07-28/2022-07-28-7086.png,,0
Rakuten,apwg451514/2022-07/2022-07-28/2022-07-28-7763.png,,0
Facebook,apwg451514/2022-07/2022-07-12/2022-07-12-12918.png,,Combination
Facebook,apwg451514/2022-07/2022-07-23/2022-07-23-16118.png,,Combination
Facebook,apwg451514/2022-07/2022-07-23/2022-07-23-17033.png,,Combination
M & T Bank Coporation,apwg451514/2022-07/2022-07-05/2022-07-05-19086.png,,0
Facebook,apwg451514/2022-07/2022-07-06/2022-07-06-20753.png,,Color
