brand,scr_path,pred_brand,manipulation
Adobe,apwg451514/2022-01/2022-01-25/2022-01-25-20455.png,,Color
Adobe,apwg451514/2022-01/2022-01-25/2022-01-25-22867.png,,0
Adobe,apwg451514/2022-01/2022-01-26/2022-01-26-27084.png,,0
PayPal,apwg451514/2022-01/2022-01-30/2022-01-30-27578.png,,0
Facebook,apwg451514/2022-01/2022-01-21/2022-01-21-35710.png,,Deletion
Facebook,apwg451514/2022-02/2022-02-16/2022-02-16-2904.png,,0
Swisscom AG,apwg451514/2022-02/2022-02-28/2022-02-28-17279.png,,TextAsLogo
Chase Bank,apwg451514/2022-02/2022-02-28/2022-02-28-18521.png,,Background
Facebook,apwg451514/2022-02/2022-02-21/2022-02-21-19653.png,,Color
WhatsApp,apwg451514/2022-02/2022-02-09/2022-02-09-20729.png,,0
Facebook,apwg451514/2022-02/2022-02-18/2022-02-18-23378.png,,Deletion
GoDaddy,apwg451514/2022-02/2022-02-15/2022-02-15-23874.png,,Background
GoDaddy,apwg451514/2022-02/2022-02-15/2022-02-15-24295.png,,Background
Facebook,apwg451514/2022-02/2022-02-22/2022-02-22-30826.png,,0
GoDaddy,apwg451514/2022-03/2022-03-29/2022-03-29-5333.png,,Background
Facebook,apwg451514/2022-03/2022-03-15/2022-03-15-8442.png,,0
Orange,apwg451514/2022-03/2022-03-30/2022-03-30-19827.png,,0
Instagram,apwg451514/2022-03/2022-03-11/2022-03-11-25434.png,,Location
Instagram,apwg451514/2022-03/2022-03-12/2022-03-12-29438.png,,Location
Instagram,apwg451514/2022-03/2022-03-12/2022-03-12-30043.png,,0
Instagram,apwg451514/2022-03/2022-03-12/2022-03-12-30717.png,,Location
Facebook,apwg451514/2022-03/2022-03-04/2022-03-04-31154.png,,0
Microsoft Bing,apwg451514/2022-03/2022-03-31/2022-03-31-35436.png,,Outdated
GoDaddy,apwg451514/2022-03/2022-03-31/2022-03-31-35834.png,,Background
GoDaddy,apwg451514/2022-03/2022-03-31/2022-03-31-39888.png,,Background
GoDaddy,apwg451514/2022-03/2022-03-31/2022-03-31-41401.png,,Background
GoDaddy,apwg451514/2022-03/2022-03-31/2022-03-31-44379.png,,Background
GoDaddy,apwg451514/2022-03/2022-03-31/2022-03-31-54764.png,,Background
Swisscom AG,apwg451514/2022-03/2022-03-07/2022-03-07-56499.png,,Color
Facebook,apwg451514/2022-03/2022-03-07/2022-03-07-57148.png,,0
Instagram,apwg451514/2022-03/2022-03-10/2022-03-10-59821.png,,Font
Instagram,apwg451514/2022-03/2022-03-20/2022-03-20-60127.png,,Font
Instagram,apwg451514/2022-03/2022-03-20/2022-03-20-60380.png,,Location
WhatsApp,apwg451514/2022-03/2022-03-20/2022-03-20-60839.png,,0
Credit Agricole,apwg451514/2022-03/2022-03-01/2022-03-01-79992.png,,0
Instagram,apwg451514/2022-03/2022-03-02/2022-03-02-81079.png,,Combination
Instagram,apwg451514/2022-03/2022-03-27/2022-03-27-83022.png,,Font
Instagram,apwg451514/2022-03/2022-03-27/2022-03-27-84027.png,,Font
Facebook,apwg451514/2022-03/2022-03-16/2022-03-16-88109.png,,Color
Instagram,apwg451514/2022-03/2022-03-06/2022-03-06-91512.png,,Font
PayPal,apwg451514/2022-04/2022-04-17/2022-04-17-24099.png,,0
PayPal,apwg451514/2022-04/2022-04-17/2022-04-17-54516.png,,0
International Card Services,apwg451514/2022-04/2022-04-05/2022-04-05-60144.png,,Popup
Instagram,apwg451514/2022-04/2022-04-05/2022-04-05-66180.png,,Font
PayPal,apwg451514/2022-04/2022-04-20/2022-04-20-73730.png,,0
PayPal,apwg451514/2022-04/2022-04-20/2022-04-20-74562.png,,0
PayPal,apwg451514/2022-04/2022-04-20/2022-04-20-74679.png,,0
PayPal,apwg451514/2022-04/2022-04-20/2022-04-20-75395.png,,0
GoDaddy,apwg451514/2022-04/2022-04-01/2022-04-01-76063.png,,0
WhatsApp,apwg451514/2022-04/2022-04-08/2022-04-08-175658.png,,Location
GoDaddy,apwg451514/2022-04/2022-04-04/2022-04-04-180762.png,,Background
GoDaddy,apwg451514/2022-04/2022-04-04/2022-04-04-183887.png,,Background
GoDaddy,apwg451514/2022-04/2022-04-04/2022-04-04-184462.png,,0
Facebook,apwg451514/2022-04/2022-04-04/2022-04-04-186817.png,,0
DHL,apwg451514/2022-04/2022-04-19/2022-04-19-232420.png,,0
Facebook,apwg451514/2022-04/2022-04-26/2022-04-26-295532.png,,Combination
Microsoft Bing,apwg451514/2022-04/2022-04-25/2022-04-25-299193.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-25/2022-04-25-300972.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-25/2022-04-25-302406.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-25/2022-04-25-305374.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-25/2022-04-25-306538.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-25/2022-04-25-308699.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-25/2022-04-25-311885.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-25/2022-04-25-314697.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-25/2022-04-25-315821.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-25/2022-04-25-319659.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-25/2022-04-25-321356.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-25/2022-04-25-323027.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-25/2022-04-25-326718.png,,Outdated
Walmart,apwg451514/2022-04/2022-04-29/2022-04-29-328370.png,,Division
PayPal,apwg451514/2022-04/2022-04-14/2022-04-14-369276.png,,0
PayPal,apwg451514/2022-04/2022-04-21/2022-04-21-381465.png,,0
Facebook,apwg451514/2022-04/2022-04-21/2022-04-21-382249.png,,0
PayPal,apwg451514/2022-04/2022-04-21/2022-04-21-382774.png,,0
BT Group,apwg451514/2022-04/2022-04-23/2022-04-23-386380.png,,0
Microsoft Bing,apwg451514/2022-04/2022-04-23/2022-04-23-387932.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-23/2022-04-23-389345.png,,Outdated
Microsoft Bing,apwg451514/2022-04/2022-04-23/2022-04-23-390248.png,,Outdated
Alaska USA Federal Credit Union,apwg451514/2022-04/2022-04-18/2022-04-18-393972.png,,0
Google,apwg451514/2022-04/2022-04-06/2022-04-06-441513.png,,0
Sumitomo Mitsui Banking Corporation,apwg451514/2022-04/2022-04-30/2022-04-30-446520.png,,0
Facebook,apwg451514/2022-04/2022-04-30/2022-04-30-448157.png,,TextAsLogo
Walmart,apwg451514/2022-04/2022-04-27/2022-04-27-455071.png,,Division
Walmart,apwg451514/2022-04/2022-04-27/2022-04-27-459168.png,,Division
Instagram,apwg451514/2022-04/2022-04-27/2022-04-27-467957.png,,Location
Walmart,apwg451514/2022-04/2022-04-27/2022-04-27-471201.png,,Division
Walmart,apwg451514/2022-04/2022-04-27/2022-04-27-477356.png,,Division
Walmart,apwg451514/2022-04/2022-04-27/2022-04-27-488331.png,,Division
Walmart,apwg451514/2022-04/2022-04-27/2022-04-27-489074.png,,Division
PayPal,apwg451514/2022-04/2022-04-15/2022-04-15-523721.png,,0
PayPal,apwg451514/2022-04/2022-04-15/2022-04-15-535961.png,,0
PayPal,apwg451514/2022-04/2022-04-15/2022-04-15-537869.png,,0
Naver Corporation,apwg451514/2022-05/2022-05-03/2022-05-03-7765.png,,Deletion
Nedbank,apwg451514/2022-05/2022-05-03/2022-05-03-10320.png,,0
Facebook,apwg451514/2022-05/2022-05-03/2022-05-03-15178.png,,Deletion
Naver Corporation,apwg451514/2022-05/2022-05-03/2022-05-03-16490.png,,Deletion
Naver Corporation,apwg451514/2022-05/2022-05-03/2022-05-03-16616.png,,Deletion
Facebook,apwg451514/2022-05/2022-05-08/2022-05-08-23726.png,,Ratio or Scale
Facebook,apwg451514/2022-05/2022-05-08/2022-05-08-25197.png,,Ratio or Scale
Facebook,apwg451514/2022-05/2022-05-08/2022-05-08-31064.png,,Ratio or Scale
International Card Services,apwg451514/2022-05/2022-05-04/2022-05-04-33294.png,,Popup
Magazine Luiza,apwg451514/2022-05/2022-05-04/2022-05-04-34194.png,,0
International Card Services,apwg451514/2022-05/2022-05-04/2022-05-04-40790.png,,Popup
International Card Services,apwg451514/2022-05/2022-05-05/2022-05-05-45543.png,,Popup
ING Group,apwg451514/2022-05/2022-05-05/2022-05-05-46185.png,,Popup
Facebook,apwg451514/2022-05/2022-05-22/2022-05-22-49804.png,,Color
Facebook,apwg451514/2022-05/2022-05-22/2022-05-22-50875.png,,0
Facebook,apwg451514/2022-05/2022-05-22/2022-05-22-51155.png,,Color
Chase Bank,apwg451514/2022-05/2022-05-13/2022-05-13-54336.png,,Background
Facebook,apwg451514/2022-05/2022-05-19/2022-05-19-56342.png,,Combination
Facebook,apwg451514/2022-05/2022-05-19/2022-05-19-58938.png,,Combination
Facebook,apwg451514/2022-05/2022-05-16/2022-05-16-60153.png,,Deletion
OneDrive,apwg451514/2022-05/2022-05-01/2022-05-01-62609.png,,0
Facebook,apwg451514/2022-05/2022-05-23/2022-05-23-65843.png,,Combination
Facebook,apwg451514/2022-05/2022-05-23/2022-05-23-67029.png,,0
Facebook,apwg451514/2022-05/2022-05-20/2022-05-20-78810.png,,Combination
Facebook,apwg451514/2022-05/2022-05-20/2022-05-20-79303.png,,Combination
GoDaddy,apwg451514/2022-05/2022-05-21/2022-05-21-85157.png,,Background
Facebook,apwg451514/2022-05/2022-05-26/2022-05-26-89287.png,,0
Instagram,apwg451514/2022-05/2022-05-09/2022-05-09-92622.png,,Location
Instagram,apwg451514/2022-05/2022-05-09/2022-05-09-97609.png,,Location
Facebook,apwg451514/2022-05/2022-05-31/2022-05-31-107823.png,,Color
ING Group,apwg451514/2022-05/2022-05-31/2022-05-31-108319.png,,Popup
Facebook,apwg451514/2022-05/2022-05-14/2022-05-14-112040.png,,Color
Instagram,apwg451514/2022-05/2022-05-25/2022-05-25-114196.png,,Location
DHL,apwg451514/2022-05/2022-05-29/2022-05-29-126481.png,,Popup
Instagram,apwg451514/2022-05/2022-05-12/2022-05-12-144248.png,,Font
eBay,apwg451514/2022-05/2022-05-11/2022-05-11-185150.png,,0
Facebook,apwg451514/2022-05/2022-05-06/2022-05-06-202009.png,,Color
AT&T,apwg451514/2022-05/2022-05-15/2022-05-15-218944.png,,0
DHL,apwg451514/2022-06/2022-06-20/2022-06-20-2572.png,,Popup
eBay,apwg451514/2022-06/2022-06-20/2022-06-20-2652.png,,0
DHL,apwg451514/2022-06/2022-06-20/2022-06-20-8356.png,,Popup
Microsoft Bing,apwg451514/2022-06/2022-06-20/2022-06-20-8556.png,,Outdated
Credit Agricole,apwg451514/2022-06/2022-06-20/2022-06-20-8726.png,,Deletion
DHL,apwg451514/2022-06/2022-06-20/2022-06-20-11133.png,,Popup
Microsoft Bing,apwg451514/2022-06/2022-06-20/2022-06-20-12091.png,,Outdated
DHL,apwg451514/2022-06/2022-06-20/2022-06-20-14332.png,,Popup
Wells Fargo Bank,apwg451514/2022-06/2022-06-23/2022-06-23-24146.png,,Outdated
Facebook,apwg451514/2022-06/2022-06-25/2022-06-25-101479.png,,Color
Facebook,apwg451514/2022-06/2022-06-22/2022-06-22-144136.png,,0
Facebook,apwg451514/2022-06/2022-06-22/2022-06-22-147422.png,,Combination
Facebook,apwg451514/2022-06/2022-06-11/2022-06-11-213499.png,,Combination
Facebook,apwg451514/2022-06/2022-06-26/2022-06-26-229415.png,,Combination
DHL,apwg451514/2022-06/2022-06-26/2022-06-26-256475.png,,Popup
Wells Fargo Bank,apwg451514/2022-06/2022-06-01/2022-06-01-279835.png,,Outdated
DHL,apwg451514/2022-06/2022-06-15/2022-06-15-292550.png,,0
Facebook,apwg451514/2022-06/2022-06-10/2022-06-10-304076.png,,Color
Caisses Desjardins,apwg451514/2022-06/2022-06-27/2022-06-27-385478.png,,0
Facebook,apwg451514/2022-06/2022-06-27/2022-06-27-388589.png,,Combination
DHL,apwg451514/2022-06/2022-06-13/2022-06-13-492523.png,,0
Microsoft Bing,apwg451514/2022-06/2022-06-19/2022-06-19-497541.png,,Outdated
DHL,apwg451514/2022-06/2022-06-19/2022-06-19-499951.png,,Popup
DHL,apwg451514/2022-06/2022-06-19/2022-06-19-500434.png,,Popup
Facebook,apwg451514/2022-06/2022-06-07/2022-06-07-552085.png,,Color
Facebook,apwg451514/2022-06/2022-06-07/2022-06-07-554238.png,,Deletion
DHL,apwg451514/2022-06/2022-06-09/2022-06-09-565389.png,,Popup
Facebook,apwg451514/2022-06/2022-06-06/2022-06-06-595601.png,,Combination
Facebook,apwg451514/2022-06/2022-06-05/2022-06-05-654117.png,,Combination
Facebook,apwg451514/2022-07/2022-07-13/2022-07-13-783.png,,Combination
Facebook,apwg451514/2022-07/2022-07-13/2022-07-13-972.png,,Combination
Wells Fargo Bank,apwg451514/2022-07/2022-07-12/2022-07-12-10767.png,,Outdated
Instagram,apwg451514/2022-07/2022-07-12/2022-07-12-12117.png,,Location
Instagram,apwg451514/2022-07/2022-07-05/2022-07-05-18676.png,,Location
Instagram,apwg451514/2022-07/2022-07-05/2022-07-05-20044.png,,Location
Facebook,apwg451514/2022-07/2022-07-21/2022-07-21-23688.png,,Deletion
Facebook,apwg451514/2022-07/2022-07-21/2022-07-21-24175.png,,Deletion
Alaska USA Federal Credit Union,apwg451514/2022-07/2022-07-21/2022-07-21-24227.png,,0
Facebook,apwg451514/2022-07/2022-07-21/2022-07-21-24546.png,,Deletion
Alaska USA Federal Credit Union,apwg451514/2022-07/2022-07-25/2022-07-25-62718.png,,0
Facebook,apwg451514/2022-07/2022-07-16/2022-07-16-66187.png,,Location
Facebook,apwg451514/2022-07/2022-07-31/2022-07-31-67533.png,,Combination
Facebook,apwg451514/2022-07/2022-07-19/2022-07-19-85970.png,,Color
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-87215.png,,0
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-87463.png,,0
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-88524.png,,0
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-88926.png,,0
Chase Bank,apwg451514/2022-07/2022-07-04/2022-07-04-98071.png,,Background
Facebook,apwg451514/2022-07/2022-07-30/2022-07-30-104112.png,,Color
Facebook,apwg451514/2022-07/2022-07-11/2022-07-11-110597.png,,Combination
Facebook,apwg451514/2022-07/2022-07-20/2022-07-20-113793.png,,0
Alaska USA Federal Credit Union,apwg451514/2022-07/2022-07-20/2022-07-20-114001.png,,0
Facebook,apwg451514/2022-07/2022-07-02/2022-07-02-119153.png,,0
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-1244.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-2611.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-3807.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-6971.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-8636.png,,Outdated
DHL,apwg451514/2022-08/2022-08-15/2022-08-15-9589.png,,0
DHL,apwg451514/2022-08/2022-08-15/2022-08-15-9685.png,,Popup
DHL,apwg451514/2022-08/2022-08-15/2022-08-15-10108.png,,Popup
Facebook,apwg451514/2022-08/2022-08-05/2022-08-05-19110.png,,Deletion
Facebook,apwg451514/2022-08/2022-08-05/2022-08-05-28351.png,,Deletion
Facebook,apwg451514/2022-08/2022-08-29/2022-08-29-45056.png,,Location
Facebook,apwg451514/2022-08/2022-08-29/2022-08-29-45899.png,,0
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-48592.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-48616.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-48745.png,,Outdated
Facebook,apwg451514/2022-08/2022-08-17/2022-08-17-49212.png,,Combination
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-49330.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-49786.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-49825.png,,Outdated
Adobe,apwg451514/2022-08/2022-08-17/2022-08-17-50124.png,,0
DHL,apwg451514/2022-08/2022-08-17/2022-08-17-50246.png,,0
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-50869.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-51734.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-52082.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-52149.png,,Outdated
Facebook,apwg451514/2022-08/2022-08-17/2022-08-17-52169.png,,0
DHL,apwg451514/2022-08/2022-08-17/2022-08-17-52992.png,,0
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-54207.png,,Outdated
DHL,apwg451514/2022-08/2022-08-17/2022-08-17-54289.png,,0
Facebook,apwg451514/2022-08/2022-08-17/2022-08-17-54603.png,,Combination
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-55001.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-55159.png,,Outdated
Apple,apwg451514/2022-08/2022-08-07/2022-08-07-70220.png,,AddTextClose
DHL,apwg451514/2022-08/2022-08-14/2022-08-14-111889.png,,0
Facebook,apwg451514/2022-08/2022-08-14/2022-08-14-112188.png,,Location
Microsoft Bing,apwg451514/2022-08/2022-08-14/2022-08-14-113387.png,,Outdated
DHL,apwg451514/2022-08/2022-08-14/2022-08-14-113968.png,,0
DHL,apwg451514/2022-08/2022-08-13/2022-08-13-114541.png,,Popup
DHL,apwg451514/2022-08/2022-08-13/2022-08-13-115664.png,,Popup
DHL,apwg451514/2022-08/2022-08-13/2022-08-13-116532.png,,Popup
DHL,apwg451514/2022-08/2022-08-13/2022-08-13-118250.png,,Popup
Microsoft Bing,apwg451514/2022-08/2022-08-13/2022-08-13-120440.png,,Outdated
DHL,apwg451514/2022-08/2022-08-13/2022-08-13-121443.png,,Popup
Alaska USA Federal Credit Union,apwg451514/2022-08/2022-08-19/2022-08-19-127208.png,,0
DHL,apwg451514/2022-08/2022-08-19/2022-08-19-131337.png,,0
Alaska USA Federal Credit Union,apwg451514/2022-08/2022-08-26/2022-08-26-142775.png,,0
Facebook,apwg451514/2022-08/2022-08-21/2022-08-21-206694.png,,Color
OneDrive,apwg451514/2022-08/2022-08-30/2022-08-30-214341.png,,0
Facebook,apwg451514/2022-08/2022-08-22/2022-08-22-317681.png,,Deletion
