filename,manipulation,true_brand,pred_brand
2022-01_5412.png,0,Orange,
2022-01_5941.png,Division,Square Bank,
2022-01_6842.png,Division,Square Bank,
2022-01_7240.png,Background,Chase Bank,
2022-01_7676.png,Background,Chase Bank,
2022-01_8107.png,Outdated,Swiss Post,
2022-01_8849.png,0,Facebook,
2022-01_9525.png,Color,Adobe,
2022-01_9746.png,0,Wells Fargo Bank,
2022-01_9999.png,Combination,Facebook,
2022-01_10618.png,Combination,Facebook,
2022-01_10695.png,Combination,Facebook,
2022-01_12638.png,Combination,Chase Bank,
2022-01_13219.png,0,Wells Fargo Bank,
2022-01_13786.png,Background,Chase Bank,
2022-01_16293.png,Combination,Facebook,
2022-01_16690.png,Combination,Facebook,
2022-01_16976.png,Background,Chase Bank,
2022-01_17614.png,Background,Netflix,
2022-01_19806.png,Background,Netflix,
2022-01_20076.png,0,Wells Fargo Bank,
2022-01_26846.png,Background,GoDaddy,
2022-01_28815.png,0,Wells Fargo Bank,
2022-01_31378.png,Combination,Chase Bank,
2022-01_32904.png,Background,Chase Bank,
2022-01_33124.png,Color,Facebook,
2022-01_33152.png,Color,Adobe,
2022-01_35177.png,0,Wells Fargo Bank,
2022-01_36984.png,Combination,Chase Bank,
2022-01_37244.png,0,Wells Fargo Bank,
2022-01_38242.png,Background,Chase Bank,
2022-01_38383.png,0,Webmail,
2022-02_2582.png,Color,Swisscom AG,
2022-02_9648.png,Combination,Facebook,
2022-02_12168.png,Background,Chase Bank,
2022-02_19653.png,Color,Facebook,
2022-02_22279.png,Color,Facebook,
2022-02_26442.png,Background,Chase Bank,
2022-02_26559.png,Division,Square Bank,
2022-02_26646.png,0,Microsoft Bing,
2022-02_28815.png,Color,Facebook,
2022-02_30100.png,Font,Instagram,
2022-02_32760.png,Outdated,Swiss Post,
2022-02_36403.png,Division,Square Bank,
2022-02_39630.png,Deletion,Instagram,
2022-03_900.png,Division,Square Bank,
2022-03_1403.png,Background,GoDaddy,
2022-03_16161.png,Background,Chase Bank,
2022-03_20332.png,Background,GoDaddy,
2022-03_23130.png,Deletion,Facebook,
2022-03_24580.png,Background,Facebook,
2022-03_25134.png,Location,Instagram,
2022-03_34698.png,Background,GoDaddy,
2022-03_35822.png,Background,GoDaddy,
2022-03_40521.png,Background,GoDaddy,
2022-03_40522.png,Background,GoDaddy,
2022-03_40855.png,Background,GoDaddy,
2022-03_41280.png,Background,GoDaddy,
2022-03_43629.png,Background,GoDaddy,
2022-03_44379.png,Background,GoDaddy,
2022-03_44401.png,Background,GoDaddy,
2022-03_44428.png,Background,GoDaddy,
2022-03_44615.png,Background,GoDaddy,
2022-03_46576.png,Background,GoDaddy,
2022-03_48857.png,Background,Instagram,
2022-03_49451.png,Background,GoDaddy,
2022-03_50086.png,Background,GoDaddy,
2022-03_51319.png,Background,GoDaddy,
2022-03_53342.png,Background,GoDaddy,
2022-03_61067.png,Location,Instagram,
2022-03_61487.png,Location,Instagram,
2022-03_61768.png,Combination,Facebook,
2022-03_61889.png,Combination,Facebook,
2022-03_62603.png,Combination,Facebook,
2022-03_68231.png,Background,GoDaddy,
2022-03_74659.png,Deletion,Swisscom AG,
2022-03_78062.png,Font,Instagram,
2022-03_79354.png,Combination,Chase Bank,
2022-03_81201.png,0,Facebook,
2022-04_13595.png,0,Wells Fargo Bank,
2022-04_24977.png,0,Wells Fargo Bank,
2022-04_56452.png,0,Wells Fargo Bank,
2022-04_75189.png,0,Wells Fargo Bank,
2022-04_76600.png,Background,GoDaddy,
2022-04_77423.png,Background,GoDaddy,
2022-04_78248.png,Background,GoDaddy,
2022-04_81726.png,Background,Chase Bank,
2022-04_90996.png,Outdated,Microsoft Bing,
2022-04_98730.png,0,Wells Fargo Bank,
2022-04_109534.png,0,Wells Fargo Bank,
2022-04_118376.png,Location,Instagram,
2022-04_137534.png,Combination,Facebook,
2022-04_144204.png,Background,Chase Bank,
2022-04_175917.png,0,Wells Fargo Bank,
2022-04_177474.png,Background,GoDaddy,
2022-04_177529.png,Background,GoDaddy,
2022-04_178819.png,Background,GoDaddy,
2022-04_178822.png,Outdated,"Rackspace Technology, Inc.",
2022-04_182555.png,Background,GoDaddy,
2022-04_183039.png,Background,GoDaddy,
2022-04_184579.png,Background,GoDaddy,
2022-04_185379.png,Background,GoDaddy,
2022-04_186280.png,Background,GoDaddy,
2022-04_186506.png,Background,GoDaddy,
2022-04_190899.png,Background,Chase Bank,
2022-04_238843.png,0,Wells Fargo Bank,
2022-04_246338.png,0,Wells Fargo Bank,
2022-04_281833.png,0,Wells Fargo Bank,
2022-04_290218.png,0,Wells Fargo Bank,
2022-04_290796.png,0,Wells Fargo Bank,
2022-04_303028.png,Outdated,Microsoft Bing,
2022-04_314636.png,Outdated,Microsoft Bing,
2022-04_319646.png,Location,Instagram,
2022-04_324999.png,Location,Instagram,
2022-04_327992.png,TextAsLogo,Facebook,
2022-04_328180.png,Deletion,Facebook,
2022-04_328819.png,Combination,Facebook,
2022-04_329206.png,Combination,Facebook,
2022-04_329294.png,Deletion,Instagram,
2022-04_329340.png,TextAsLogo,Facebook,
2022-04_329759.png,Division,Walmart,
2022-04_330749.png,Division,Walmart,
2022-04_380331.png,Background,Chase Bank,
2022-04_381587.png,0,Wells Fargo Bank,
2022-04_382678.png,Color,Facebook,
2022-04_392080.png,0,Wells Fargo Bank,
2022-04_410537.png,Background,Chase Bank,
2022-04_412624.png,0,Wells Fargo Bank,
2022-04_418443.png,Division,Square Bank,
2022-04_440204.png,0,Wells Fargo Bank,
2022-04_440697.png,Division,Square Bank,
2022-04_441439.png,Background,Chase Bank,
2022-04_445725.png,0,Adobe,
2022-04_446166.png,Location,Instagram,
2022-04_446213.png,Deletion,Facebook,
2022-04_446249.png,Deletion,Facebook,
2022-04_448004.png,Deletion,Facebook,
2022-04_452901.png,Division,Walmart,
2022-04_463044.png,Division,Walmart,
2022-04_468231.png,0,Wells Fargo Bank,
2022-04_468313.png,0,Wells Fargo Bank,
2022-04_472885.png,0,Wells Fargo Bank,
2022-04_485092.png,Division,Walmart,
2022-04_552477.png,Background,Chase Bank,
2022-04_555013.png,0,Wells Fargo Bank,
2022-05_1992.png,AddTextClose,Apple,
2022-05_14547.png,Deletion,Naver Corporation,
2022-05_15087.png,Deletion,Naver Corporation,
2022-05_16074.png,Deletion,Naver Corporation,
2022-05_16134.png,Deletion,Naver Corporation,
2022-05_30647.png,Combination,Facebook,
2022-05_36481.png,0,Chase Bank,
2022-05_41838.png,Popup,ING Group,
2022-05_45973.png,Popup,ING Group,
2022-05_48828.png,Combination,Facebook,
2022-05_49340.png,Background,GoDaddy,
2022-05_50005.png,Background,GoDaddy,
2022-05_50523.png,Background,GoDaddy,
2022-05_56234.png,Combination,Facebook,
2022-05_57328.png,Combination,Facebook,
2022-05_58215.png,Combination,Facebook,
2022-05_58252.png,Combination,Facebook,
2022-05_58414.png,Combination,Facebook,
2022-05_58803.png,Combination,Facebook,
2022-05_59868.png,0,Apple,
2022-05_70255.png,Location,Instagram,
2022-05_79587.png,Location,Instagram,
2022-05_79760.png,Background,Itau,
2022-05_82248.png,Background,Chase Bank,
2022-05_82358.png,Location,Instagram,
2022-05_85802.png,Background,GoDaddy,
2022-05_91200.png,Location,Instagram,
2022-05_92418.png,Location,Instagram,
2022-05_93053.png,0,Facebook,
2022-05_93228.png,Location,Instagram,
2022-05_95171.png,0,Wells Fargo Bank,
2022-05_96950.png,0,Facebook,
2022-05_96970.png,0,Facebook,
2022-05_98745.png,0,Facebook,
2022-05_99141.png,0,Facebook,
2022-05_99877.png,0,Facebook,
2022-05_100641.png,Location,Instagram,
2022-05_101393.png,Combination,Facebook,
2022-05_105183.png,Outdated,Microsoft Bing,
2022-05_108427.png,0,Wells Fargo Bank,
2022-05_108880.png,Deletion,Facebook,
2022-05_111029.png,0,Wells Fargo Bank,
2022-05_112460.png,Deletion,Instagram,
2022-05_114294.png,0,Microsoft Bing,
2022-05_114611.png,Location,Instagram,
2022-05_114686.png,Location,Instagram,
2022-05_130414.png,0,Wells Fargo Bank,
2022-05_138275.png,Location,Instagram,
2022-05_159198.png,Background,Chase Bank,
2022-05_202546.png,Background,GoDaddy,
2022-05_215979.png,0,Wells Fargo Bank,
2022-05_216295.png,0,Wells Fargo Bank,
2022-05_216840.png,Background,Chase Bank,
2022-05_217801.png,Location,Instagram,
2022-05_218967.png,AddTextClose,Apple,
2022-06_1016.png,Outdated,Microsoft Bing,
2022-06_1864.png,Deletion,Microsoft Bing,
2022-06_4721.png,Popup,DHL,
2022-06_4774.png,Outdated,Microsoft Bing,
2022-06_4814.png,Popup,DHL,
2022-06_5920.png,Outdated,Microsoft Bing,
2022-06_7830.png,Outdated,Microsoft Bing,
2022-06_8309.png,Popup,DHL,
2022-06_9371.png,Outdated,Microsoft Bing,
2022-06_10610.png,Popup,DHL,
2022-06_11182.png,Outdated,Microsoft Bing,
2022-06_12255.png,Deletion,Microsoft Bing,
2022-06_14325.png,0,Wells Fargo Bank,
2022-06_15618.png,Popup,DHL,
2022-06_16743.png,Popup,DHL,
2022-06_25693.png,0,Wells Fargo Bank,
2022-06_37072.png,Color,Facebook,
2022-06_45743.png,Popup,DHL,
2022-06_208363.png,Background,Chase Bank,
2022-06_224594.png,Combination,Facebook,
2022-06_225423.png,Combination,Facebook,
2022-06_278537.png,Combination,Facebook,
2022-06_289852.png,0,Wells Fargo Bank,
2022-06_290052.png,0,Wells Fargo Bank,
2022-06_290338.png,Background,Netflix,
2022-06_290855.png,0,Wells Fargo Bank,
2022-06_291281.png,0,Wells Fargo Bank,
2022-06_291363.png,0,Wells Fargo Bank,
2022-06_291620.png,Deletion,Chase Bank,
2022-06_292093.png,0,Wells Fargo Bank,
2022-06_292199.png,0,Wells Fargo Bank,
2022-06_293046.png,0,Wells Fargo Bank,
2022-06_293450.png,Popup,DHL,
2022-06_294696.png,0,Wells Fargo Bank,
2022-06_364617.png,Background,Chase Bank,
2022-06_392609.png,Deletion,Chase Bank,
2022-06_393573.png,Deletion,Chase Bank,
2022-06_394312.png,0,Wells Fargo Bank,
2022-06_410815.png,0,Facebook,
2022-06_434491.png,Background,Chase Bank,
2022-06_435928.png,Division,Square Bank,
2022-06_457838.png,Combination,Facebook,
2022-06_475438.png,Combination,Netflix,
2022-06_480520.png,Popup,DHL,
2022-06_494485.png,Background,GoDaddy,
2022-06_494506.png,Outdated,Microsoft Bing,
2022-06_498591.png,Popup,DHL,
2022-06_500677.png,Popup,DHL,
2022-06_502140.png,Popup,DHL,
2022-06_502540.png,Background,Chase Bank,
2022-06_519775.png,Background,Chase Bank,
2022-06_540392.png,Deletion,Chase Bank,
2022-06_552745.png,Division,Microsoft 365,
2022-06_552998.png,Deletion,Facebook,
2022-06_553316.png,Location,Instagram,
2022-06_553499.png,Combination,Facebook,
2022-06_596396.png,Combination,Facebook,
2022-07_452.png,Background,Chase Bank,
2022-07_4791.png,Background,Chase Bank,
2022-07_7264.png,Background,Chase Bank,
2022-07_7693.png,Background,Chase Bank,
2022-07_13155.png,Location,Instagram,
2022-07_13700.png,0,Wells Fargo Bank,
2022-07_14660.png,Background,Chase Bank,
2022-07_15564.png,0,Wells Fargo Bank,
2022-07_16683.png,Deletion,Facebook,
2022-07_16734.png,Combination,Facebook,
2022-07_17202.png,0,Facebook,
2022-07_18051.png,Location,Instagram,
2022-07_22092.png,Background,Netflix,
2022-07_22695.png,Deletion,Facebook,
2022-07_23562.png,Deletion,Facebook,
2022-07_24519.png,Deletion,Facebook,
2022-07_24746.png,Deletion,Facebook,
2022-07_64591.png,0,Wells Fargo Bank,
2022-07_65449.png,Background,Chase Bank,
2022-07_86384.png,Division,Global Sources,
2022-07_87490.png,Location,Instagram,
2022-07_87592.png,Location,Instagram,
2022-07_87685.png,0,Facebook,
2022-07_87997.png,0,Facebook,
2022-07_88196.png,Background,Chase Bank,
2022-07_88400.png,0,Facebook,
2022-07_88633.png,0,Facebook,
2022-07_96384.png,0,Facebook,
2022-07_97188.png,Background,Chase Bank,
2022-07_99198.png,Background,Chase Bank,
2022-07_110000.png,Color,Instagram,
2022-07_110136.png,Background,GoDaddy,
2022-07_110787.png,Combination,Facebook,
2022-07_111053.png,Deletion,Facebook,
2022-07_114101.png,0,Wells Fargo Bank,
2022-07_116492.png,0,Wells Fargo Bank,
2022-07_119087.png,Background,Netflix,
2022-07_119435.png,0,Facebook,
2022-07_119888.png,0,Facebook,
2022-07_120132.png,Deletion,Facebook,
2022-07_121629.png,Deletion,Facebook,
2022-07_121796.png,Replacement,Facebook,
2022-07_121914.png,Background,Chase Bank,
2022-07_122424.png,Deletion,Facebook,
2022-07_122740.png,Deletion,Facebook,
2022-07_123160.png,Deletion,Facebook,
2022-07_123316.png,Deletion,Facebook,
2022-08_4416.png,Outdated,Microsoft Bing,
2022-08_5982.png,Outdated,Microsoft Bing,
2022-08_13497.png,Deletion,Facebook,
2022-08_30523.png,Deletion,Facebook,
2022-08_30737.png,Deletion,Facebook,
2022-08_33029.png,0,Wells Fargo Bank,
2022-08_45637.png,0,Wells Fargo Bank,
2022-08_48717.png,Outdated,Microsoft Bing,
2022-08_48823.png,Outdated,Microsoft Bing,
2022-08_48938.png,Outdated,Microsoft Bing,
2022-08_49099.png,Outdated,Microsoft Bing,
2022-08_49466.png,Outdated,Microsoft Bing,
2022-08_49712.png,Outdated,Microsoft Bing,
2022-08_50378.png,Outdated,Microsoft Bing,
2022-08_51245.png,Combination,Facebook,
2022-08_51394.png,Outdated,Microsoft Bing,
2022-08_51660.png,Outdated,Microsoft Bing,
2022-08_53573.png,Outdated,Microsoft Bing,
2022-08_53702.png,Outdated,Microsoft Bing,
2022-08_53724.png,Outdated,Microsoft Bing,
2022-08_53806.png,Outdated,Microsoft Bing,
2022-08_54090.png,Outdated,Microsoft Bing,
2022-08_54286.png,Outdated,Microsoft Bing,
2022-08_54302.png,Outdated,Microsoft Bing,
2022-08_54651.png,Combination,Facebook,
2022-08_54743.png,Outdated,Microsoft Bing,
2022-08_55372.png,Outdated,Microsoft Bing,
2022-08_63318.png,Background,GoDaddy,
2022-08_70035.png,0,Orange,
2022-08_73268.png,Background,Chase Bank,
2022-08_84303.png,0,Wells Fargo Bank,
2022-08_104575.png,Background,Chase Bank,
2022-08_110659.png,Popup,DHL,
2022-08_114169.png,Outdated,Microsoft Bing,
2022-08_115899.png,Outdated,Microsoft Bing,
2022-08_118075.png,Outdated,Microsoft Bing,
2022-08_119515.png,Combination,Facebook,
2022-08_122634.png,Background,Chase Bank,
2022-08_157314.png,0,Wells Fargo Bank,
2022-08_211513.png,0,Wells Fargo Bank,
2022-08_217321.png,0,Wells Fargo Bank,
2022-08_272637.png,Background,Netflix,
2022-08_297214.png,Combination,Facebook,
2022-08_302475.png,Color,Facebook,
2022-08_305807.png,TextAsLogo,Facebook,
2022-08_306372.png,TextAsLogo,Facebook,
2022-08_309416.png,TextAsLogo,Facebook,
2022-08_311913.png,TextAsLogo,Facebook,
2022-08_315517.png,TextAsLogo,Facebook,
2022-08_317681.png,TextAsLogo,Facebook,
2022-08_325404.png,0,Wells Fargo Bank,
2022-08_370904.png,Popup,DHL,
2022-08_372240.png,Combination,Facebook,
2022-08_386642.png,0,Orange,
2022-08_387677.png,Outdated,Microsoft Bing,
2022-08_388014.png,0,Wells Fargo Bank,
2022-08_388606.png,Outdated,Microsoft Bing,
2022-08_389518.png,0,Wells Fargo Bank,
2022-08_390729.png,0,Wells Fargo Bank,
2022-08_393478.png,Outdated,Microsoft Bing,
2022-08_394214.png,Outdated,Microsoft Bing,
2022-08_394314.png,0,Wells Fargo Bank,
2022-08_394564.png,0,Orange,
2022-08_394678.png,Deletion,Chase Bank,
2022-08_395514.png,Outdated,Chase Bank,
2022-08_395699.png,Outdated,Microsoft Bing,
2022-08_397728.png,Outdated,Microsoft Bing,
2022-08_398594.png,Outdated,Microsoft Bing,
2022-08_399439.png,Outdated,Microsoft Bing,
2022-08_399611.png,Outdated,Microsoft Bing,
2022-08_400167.png,Outdated,Microsoft Bing,
2022-08_400278.png,Outdated,Microsoft Bing,
2022-08_400384.png,Outdated,Microsoft Bing,
2022-08_400451.png,Outdated,Microsoft Bing,
2022-08_400745.png,Outdated,Microsoft Bing,
2022-08_401908.png,Outdated,Microsoft Bing,
2022-08_402307.png,Deletion,Microsoft Bing,
2022-08_402595.png,Deletion,Microsoft Bing,
2022-08_402722.png,Deletion,Microsoft Bing,
2022-08_404535.png,Deletion,Microsoft Bing,
2022-08_409891.png,Popup,DHL,
2022-08_422609.png,TextAsLogo,Facebook,
2022-08_422805.png,TextAsLogo,Facebook,
2022-08_428301.png,0,Orange,
2022-08_433382.png,Division,Microsoft 365,
2022-08_440929.png,0,Wells Fargo Bank,
2022-08_471787.png,Background,Chase Bank,
2022-08_474929.png,Deletion,Facebook,
2022-09_8931.png,0,Wells Fargo Bank,
2022-09_9242.png,0,Wells Fargo Bank,
2022-09_53579.png,Combination,Facebook,
2022-09_58581.png,Popup,DHL,
2022-09_66983.png,Popup,DHL,
2022-09_83640.png,Popup,DHL,
2022-09_86944.png,Outdated,Microsoft Bing,
2022-09_92942.png,Deletion,DHL,
2022-09_93084.png,0,Wells Fargo Bank,
2022-09_96979.png,Popup,DHL,
2022-09_98356.png,Combination,Instagram,
2022-09_134420.png,Location,Instagram,
2022-09_139450.png,Background,Chase Bank,
2022-09_141532.png,0,Wells Fargo Bank,
2022-09_142160.png,Background,Netflix,
2022-09_142614.png,Background,Chase Bank,
2022-09_142719.png,0,Chase Bank,
2022-09_142840.png,Background,Chase Bank,
2022-09_143003.png,0,Facebook,
2022-09_145998.png,Popup,DHL,
2022-09_146762.png,Background,GoDaddy,
2022-09_147296.png,0,Facebook,
2022-09_148391.png,Deletion,Swisscom AG,
2022-09_154082.png,0,Facebook,
2022-09_155069.png,Popup,DHL,
2022-09_156823.png,Outdated,Microsoft Bing,
2022-09_158771.png,Popup,DHL,
2022-09_161983.png,Popup,DHL,
2022-09_163204.png,0,Wells Fargo Bank,
2022-09_165594.png,0,Wells Fargo Bank,
2022-09_166509.png,0,Wells Fargo Bank,
2022-09_166545.png,0,Wells Fargo Bank,
2022-09_168477.png,0,Wells Fargo Bank,
2022-09_170302.png,Popup,DHL,
2022-09_170984.png,Popup,DHL,
2022-09_176958.png,0,Wells Fargo Bank,
2022-09_179002.png,Popup,DHL,
2022-09_202061.png,Background,Chase Bank,
2022-09_213211.png,Popup,DHL,
2022-09_228303.png,0,AT&T,
2022-09_232488.png,Background,Chase Bank,
2022-09_232941.png,Background,Chase Bank,
2022-09_236148.png,Outdated,Microsoft Bing,
2022-09_236209.png,Outdated,Microsoft Bing,
2022-09_236442.png,Outdated,Microsoft Bing,
2022-09_237494.png,Outdated,Microsoft Bing,
2022-09_238753.png,Popup,DHL,
2022-09_238755.png,Popup,DHL,
2022-09_239706.png,Outdated,Microsoft Bing,
2022-09_239719.png,Popup,DHL,
2022-09_239977.png,Popup,DHL,
2022-09_240528.png,Outdated,Microsoft Bing,
2022-09_241444.png,Outdated,Microsoft Bing,
2022-09_241713.png,Outdated,Microsoft Bing,
2022-09_241867.png,Outdated,Microsoft Bing,
2022-09_242635.png,Outdated,Microsoft Bing,
2022-09_245073.png,Outdated,Microsoft Bing,
2022-09_246645.png,0,Wells Fargo Bank,
2022-09_247030.png,Outdated,Microsoft Bing,
2022-09_248818.png,Popup,DHL,
2022-09_250589.png,0,Wells Fargo Bank,
2022-10_8343.png,Location,Instagram,
2022-10_161803.png,0,Wells Fargo Bank,
2022-10_165984.png,Deletion,Microsoft Bing,
2022-10_174988.png,Combination,Facebook,
